cohort,architecture,calibration,label_key,bin,lower,upper,count,mean_probability,observed_frequency
ptb_test,s4d,calibrated,733534002|164909002,4,0.2,0.26666666666666666,8,0.24675868265330791,0.25
ptb_test,s4d,calibrated,733534002|164909002,5,0.26666666666666666,0.3333333333333333,4,0.300018347799778,0.0
ptb_test,s4d,calibrated,733534002|164909002,6,0.3333333333333333,0.4,6,0.3596474528312683,0.8333333333333334
ptb_test,s4d,calibrated,733534002|164909002,7,0.4,0.4666666666666667,2,0.4200766682624817,1.0
ptb_test,s4d,calibrated,733534002|164909002,8,0.4666666666666667,0.5333333333333333,3,0.5059823989868164,0.6666666666666666
ptb_test,s4d,calibrated,733534002|164909002,9,0.5333333333333333,0.6,2,0.5488593578338623,0.0
ptb_test,s4d,calibrated,733534002|164909002,10,0.6,0.6666666666666666,3,0.6237779657046,0.3333333333333333
ptb_test,s4d,calibrated,733534002|164909002,11,0.6666666666666666,0.7333333333333333,2,0.7169922292232513,1.0
ptb_test,s4d,calibrated,733534002|164909002,12,0.7333333333333333,0.8,5,0.7624018907546997,1.0
ptb_test,s4d,calibrated,733534002|164909002,13,0.8,0.8666666666666667,3,0.8290646076202393,0.6666666666666666
ptb_test,s4d,calibrated,733534002|164909002,14,0.8666666666666667,0.9333333333333333,4,0.8954500705003738,1.0
ptb_test,s4d,calibrated,733534002|164909002,15,0.9333333333333333,1.0,29,0.9853809023725575,0.896551724137931
ptb_test,s4d,calibrated,713427006|59118001,1,0.0,0.06666666666666667,2115,0.0007863415059312955,0.0
ptb_test,s4d,calibrated,713427006|59118001,2,0.06666666666666667,0.13333333333333333,9,0.09901797191964255,0.0
ptb_test,s4d,calibrated,713427006|59118001,3,0.13333333333333333,0.2,6,0.16359882056713104,0.16666666666666666
ptb_test,s4d,calibrated,713427006|59118001,4,0.2,0.26666666666666666,5,0.23556618690490722,0.6
ptb_test,s4d,calibrated,713427006|59118001,5,0.26666666666666666,0.3333333333333333,2,0.2845614403486252,0.0
ptb_test,s4d,calibrated,713427006|59118001,6,0.3333333333333333,0.4,0,,
ptb_test,s4d,calibrated,713427006|59118001,7,0.4,0.4666666666666667,4,0.4449809044599533,0.75
ptb_test,s4d,calibrated,713427006|59118001,8,0.4666666666666667,0.5333333333333333,4,0.49286025017499924,0.75
ptb_test,s4d,calibrated,713427006|59118001,9,0.5333333333333333,0.6,8,0.5731549635529518,0.75
ptb_test,s4d,calibrated,713427006|59118001,10,0.6,0.6666666666666666,6,0.6413050095240275,0.8333333333333334
ptb_test,s4d,calibrated,713427006|59118001,11,0.6666666666666666,0.7333333333333333,10,0.6989751338958741,0.8
ptb_test,s4d,calibrated,713427006|59118001,12,0.7333333333333333,0.8,8,0.7618970572948456,0.75
ptb_test,s4d,calibrated,713427006|59118001,13,0.8,0.8666666666666667,10,0.8329816341400147,0.8
ptb_test,s4d,calibrated,713427006|59118001,14,0.8666666666666667,0.9333333333333333,4,0.910156711935997,1.0
ptb_test,s4d,calibrated,713427006|59118001,15,0.9333333333333333,1.0,7,0.9633544172559466,1.0
ptb_test,s4d,calibrated,270492004,1,0.0,0.06666666666666667,1959,0.005186111843538406,0.002041858090862685
ptb_test,s4d,calibrated,270492004,2,0.06666666666666667,0.13333333333333333,77,0.09322141381827267,0.06493506493506493
ptb_test,s4d,calibrated,270492004,3,0.13333333333333333,0.2,34,0.16984115015057957,0.17647058823529413
ptb_test,s4d,calibrated,270492004,4,0.2,0.26666666666666666,34,0.2336981953943477,0.38235294117647056
ptb_test,s4d,calibrated,270492004,5,0.26666666666666666,0.3333333333333333,15,0.3035304288069407,0.26666666666666666
ptb_test,s4d,calibrated,270492004,6,0.3333333333333333,0.4,13,0.37188559541335475,0.5384615384615384
ptb_test,s4d,calibrated,270492004,7,0.4,0.4666666666666667,11,0.4390277889641849,0.7272727272727273
ptb_test,s4d,calibrated,270492004,8,0.4666666666666667,0.5333333333333333,12,0.4933193400502205,0.5833333333333334
ptb_test,s4d,calibrated,270492004,9,0.5333333333333333,0.6,11,0.5684819763356989,0.36363636363636365
ptb_test,s4d,calibrated,270492004,10,0.6,0.6666666666666666,12,0.6303693155447642,0.75
ptb_test,s4d,calibrated,270492004,11,0.6666666666666666,0.7333333333333333,9,0.7053536905182732,0.4444444444444444
ptb_test,s4d,calibrated,270492004,12,0.7333333333333333,0.8,4,0.7578380107879639,0.75
ptb_test,s4d,calibrated,270492004,13,0.8,0.8666666666666667,5,0.8263775944709778,0.6
ptb_test,s4d,calibrated,270492004,14,0.8666666666666667,0.9333333333333333,2,0.906995952129364,1.0
ptb_test,s4d,calibrated,270492004,15,0.9333333333333333,1.0,0,,
ptb_test,s4d,calibrated,39732003,1,0.0,0.06666666666666667,1192,0.012347678322864963,0.015939597315436243
ptb_test,s4d,calibrated,39732003,2,0.06666666666666667,0.13333333333333333,153,0.10102620633209453,0.10457516339869281
ptb_test,s4d,calibrated,39732003,3,0.13333333333333333,0.2,91,0.1654811436003381,0.1978021978021978
ptb_test,s4d,calibrated,39732003,4,0.2,0.26666666666666666,84,0.23001068883708545,0.2619047619047619
ptb_test,s4d,calibrated,39732003,5,0.26666666666666666,0.3333333333333333,63,0.29866790487652733,0.2857142857142857
ptb_test,s4d,calibrated,39732003,6,0.3333333333333333,0.4,50,0.3653054094314575,0.52
ptb_test,s4d,calibrated,39732003,7,0.4,0.4666666666666667,62,0.43321912711666477,0.45161290322580644
ptb_test,s4d,calibrated,39732003,8,0.4666666666666667,0.5333333333333333,63,0.4985316277496398,0.5079365079365079
ptb_test,s4d,calibrated,39732003,9,0.5333333333333333,0.6,57,0.5687413613001505,0.47368421052631576
ptb_test,s4d,calibrated,39732003,10,0.6,0.6666666666666666,49,0.6316550495673199,0.673469387755102
ptb_test,s4d,calibrated,39732003,11,0.6666666666666666,0.7333333333333333,44,0.6947024965828116,0.7272727272727273
ptb_test,s4d,calibrated,39732003,12,0.7333333333333333,0.8,61,0.7667167206279567,0.819672131147541
ptb_test,s4d,calibrated,39732003,13,0.8,0.8666666666666667,58,0.8331031090226667,0.8448275862068966
ptb_test,s4d,calibrated,39732003,14,0.8666666666666667,0.9333333333333333,65,0.8994909818355854,0.8769230769230769
ptb_test,s4d,calibrated,39732003,15,0.9333333333333333,1.0,106,0.9742419230488112,0.9528301886792453
ptb_test,s4d,calibrated,698252002,1,0.0,0.06666666666666667,1922,0.01902959996418706,0.02029136316337149
ptb_test,s4d,calibrated,698252002,2,0.06666666666666667,0.13333333333333333,157,0.09388500765250747,0.08280254777070063
ptb_test,s4d,calibrated,698252002,3,0.13333333333333333,0.2,54,0.16159711391837508,0.18518518518518517
ptb_test,s4d,calibrated,698252002,4,0.2,0.26666666666666666,25,0.23414109647274017,0.2
ptb_test,s4d,calibrated,698252002,5,0.26666666666666666,0.3333333333333333,13,0.29442490293429446,0.3076923076923077
ptb_test,s4d,calibrated,698252002,6,0.3333333333333333,0.4,9,0.36815757552782696,0.1111111111111111
ptb_test,s4d,calibrated,698252002,7,0.4,0.4666666666666667,6,0.4371482829252879,0.16666666666666666
ptb_test,s4d,calibrated,698252002,8,0.4666666666666667,0.5333333333333333,5,0.4868036985397339,0.6
ptb_test,s4d,calibrated,698252002,9,0.5333333333333333,0.6,5,0.5607904434204102,0.4
ptb_test,s4d,calibrated,698252002,10,0.6,0.6666666666666666,1,0.6072537302970886,1.0
ptb_test,s4d,calibrated,698252002,11,0.6666666666666666,0.7333333333333333,0,,
ptb_test,s4d,calibrated,698252002,12,0.7333333333333333,0.8,1,0.75421541929245,0.0
ptb_test,s4d,calibrated,698252002,13,0.8,0.8666666666666667,0,,
ptb_test,s4d,calibrated,698252002,14,0.8666666666666667,0.9333333333333333,0,,
ptb_test,s4d,calibrated,698252002,15,0.9333333333333333,1.0,0,,
ptb_test,s4d,calibrated,426783006,1,0.0,0.06666666666666667,100,0.021467005300946765,0.03
ptb_test,s4d,calibrated,426783006,2,0.06666666666666667,0.13333333333333333,38,0.10084853713449679,0.07894736842105263
ptb_test,s4d,calibrated,426783006,3,0.13333333333333333,0.2,31,0.16248388876838069,0.0967741935483871
ptb_test,s4d,calibrated,426783006,4,0.2,0.26666666666666666,26,0.23331279364915994,0.0
ptb_test,s4d,calibrated,426783006,5,0.26666666666666666,0.3333333333333333,28,0.29653080233505796,0.25
ptb_test,s4d,calibrated,426783006,6,0.3333333333333333,0.4,12,0.3753548835714658,0.5
ptb_test,s4d,calibrated,426783006,7,0.4,0.4666666666666667,18,0.4373357511228985,0.2222222222222222
ptb_test,s4d,calibrated,426783006,8,0.4666666666666667,0.5333333333333333,19,0.501688656054045,0.631578947368421
ptb_test,s4d,calibrated,426783006,9,0.5333333333333333,0.6,17,0.5717641360619489,0.5294117647058824
ptb_test,s4d,calibrated,426783006,10,0.6,0.6666666666666666,21,0.6346042241368975,0.5238095238095238
ptb_test,s4d,calibrated,426783006,11,0.6666666666666666,0.7333333333333333,25,0.7035863447189331,0.6
ptb_test,s4d,calibrated,426783006,12,0.7333333333333333,0.8,33,0.7717320250742363,0.7272727272727273
ptb_test,s4d,calibrated,426783006,13,0.8,0.8666666666666667,80,0.83911008015275,0.7
ptb_test,s4d,calibrated,426783006,14,0.8666666666666667,0.9333333333333333,145,0.9071857316740628,0.8344827586206897
ptb_test,s4d,calibrated,426783006,15,0.9333333333333333,1.0,1605,0.9826870049271628,0.9644859813084112
ptb_test,s4d,calibrated,284470004|63593006,1,0.0,0.06666666666666667,1963,0.013791813088191452,0.008660213958227204
ptb_test,s4d,calibrated,284470004|63593006,2,0.06666666666666667,0.13333333333333333,154,0.09212304492081914,0.1038961038961039
ptb_test,s4d,calibrated,284470004|63593006,3,0.13333333333333333,0.2,39,0.16200098548180017,0.10256410256410256
ptb_test,s4d,calibrated,284470004|63593006,4,0.2,0.26666666666666666,23,0.22735720872879028,0.391304347826087
ptb_test,s4d,calibrated,284470004|63593006,5,0.26666666666666666,0.3333333333333333,8,0.29841509088873863,0.25
ptb_test,s4d,calibrated,284470004|63593006,6,0.3333333333333333,0.4,6,0.36160797377427417,0.5
ptb_test,s4d,calibrated,284470004|63593006,7,0.4,0.4666666666666667,3,0.427402784427007,0.6666666666666666
ptb_test,s4d,calibrated,284470004|63593006,8,0.4666666666666667,0.5333333333333333,2,0.4990871399641037,0.5
ptb_test,s4d,calibrated,284470004|63593006,9,0.5333333333333333,0.6,0,,
ptb_test,s4d,calibrated,284470004|63593006,10,0.6,0.6666666666666666,0,,
ptb_test,s4d,calibrated,284470004|63593006,11,0.6666666666666666,0.7333333333333333,0,,
ptb_test,s4d,calibrated,284470004|63593006,12,0.7333333333333333,0.8,0,,
ptb_test,s4d,calibrated,284470004|63593006,13,0.8,0.8666666666666667,0,,
ptb_test,s4d,calibrated,284470004|63593006,14,0.8666666666666667,0.9333333333333333,0,,
ptb_test,s4d,calibrated,284470004|63593006,15,0.9333333333333333,1.0,0,,
ptb_test,s4d,calibrated,164917005,1,0.0,0.06666666666666667,1795,0.012386982013984754,0.007799442896935933
ptb_test,s4d,calibrated,164917005,2,0.06666666666666667,0.13333333333333333,177,0.09538492530921085,0.062146892655367235
ptb_test,s4d,calibrated,164917005,3,0.13333333333333333,0.2,83,0.16313456717025804,0.10843373493975904
ptb_test,s4d,calibrated,164917005,4,0.2,0.26666666666666666,50,0.2303142535686493,0.08
ptb_test,s4d,calibrated,164917005,5,0.26666666666666666,0.3333333333333333,36,0.2983310686217414,0.027777777777777776
ptb_test,s4d,calibrated,164917005,6,0.3333333333333333,0.4,20,0.3661320224404335,0.25
ptb_test,s4d,calibrated,164917005,7,0.4,0.4666666666666667,12,0.4311305383841197,0.16666666666666666
ptb_test,s4d,calibrated,164917005,8,0.4666666666666667,0.5333333333333333,10,0.4872871696949005,0.2
ptb_test,s4d,calibrated,164917005,9,0.5333333333333333,0.6,6,0.5796326398849487,0.3333333333333333
ptb_test,s4d,calibrated,164917005,10,0.6,0.6666666666666666,4,0.6336484998464584,0.75
ptb_test,s4d,calibrated,164917005,11,0.6666666666666666,0.7333333333333333,5,0.7141468048095703,0.4
ptb_test,s4d,calibrated,164917005,12,0.7333333333333333,0.8,0,,
ptb_test,s4d,calibrated,164917005,13,0.8,0.8666666666666667,0,,
ptb_test,s4d,calibrated,164917005,14,0.8666666666666667,0.9333333333333333,0,,
ptb_test,s4d,calibrated,164917005,15,0.9333333333333333,1.0,0,,
ptb_test,s4d,calibrated,47665007,1,0.0,0.06666666666666667,2120,0.0018989082450330116,0.0018867924528301887
ptb_test,s4d,calibrated,47665007,2,0.06666666666666667,0.13333333333333333,27,0.09712987917440909,0.0
ptb_test,s4d,calibrated,47665007,3,0.13333333333333333,0.2,13,0.16349014066732848,0.0
ptb_test,s4d,calibrated,47665007,4,0.2,0.26666666666666666,7,0.21503434649535588,0.42857142857142855
ptb_test,s4d,calibrated,47665007,5,0.26666666666666666,0.3333333333333333,6,0.3108556518952052,0.16666666666666666
ptb_test,s4d,calibrated,47665007,6,0.3333333333333333,0.4,3,0.36114107569058734,0.3333333333333333
ptb_test,s4d,calibrated,47665007,7,0.4,0.4666666666666667,0,,
ptb_test,s4d,calibrated,47665007,8,0.4666666666666667,0.5333333333333333,2,0.48807333409786224,0.5
ptb_test,s4d,calibrated,47665007,9,0.5333333333333333,0.6,2,0.5460217893123627,0.5
ptb_test,s4d,calibrated,47665007,10,0.6,0.6666666666666666,3,0.6414501269658407,1.0
ptb_test,s4d,calibrated,47665007,11,0.6666666666666666,0.7333333333333333,3,0.6831534504890442,0.6666666666666666
ptb_test,s4d,calibrated,47665007,12,0.7333333333333333,0.8,4,0.7738380283117294,0.75
ptb_test,s4d,calibrated,47665007,13,0.8,0.8666666666666667,1,0.8064029216766357,1.0
ptb_test,s4d,calibrated,47665007,14,0.8666666666666667,0.9333333333333333,4,0.9090148359537125,0.75
ptb_test,s4d,calibrated,47665007,15,0.9333333333333333,1.0,3,0.9644520481427511,1.0
ptb_test,s4d,calibrated,426177001,1,0.0,0.06666666666666667,1998,0.0053999233672906806,0.006006006006006006
ptb_test,s4d,calibrated,426177001,2,0.06666666666666667,0.13333333333333333,65,0.09357532148177806,0.07692307692307693
ptb_test,s4d,calibrated,426177001,3,0.13333333333333333,0.2,44,0.16647380725903946,0.13636363636363635
ptb_test,s4d,calibrated,426177001,4,0.2,0.26666666666666666,21,0.2251511194876262,0.23809523809523808
ptb_test,s4d,calibrated,426177001,5,0.26666666666666666,0.3333333333333333,16,0.2913195788860321,0.125
ptb_test,s4d,calibrated,426177001,6,0.3333333333333333,0.4,15,0.3592579940954844,0.4
ptb_test,s4d,calibrated,426177001,7,0.4,0.4666666666666667,12,0.44150079041719437,0.6666666666666666
ptb_test,s4d,calibrated,426177001,8,0.4666666666666667,0.5333333333333333,4,0.48098354041576385,0.25
ptb_test,s4d,calibrated,426177001,9,0.5333333333333333,0.6,7,0.5652104275567191,0.5714285714285714
ptb_test,s4d,calibrated,426177001,10,0.6,0.6666666666666666,3,0.6278809905052185,1.0
ptb_test,s4d,calibrated,426177001,11,0.6666666666666666,0.7333333333333333,3,0.7003823717435201,0.6666666666666666
ptb_test,s4d,calibrated,426177001,12,0.7333333333333333,0.8,5,0.7575575113296509,1.0
ptb_test,s4d,calibrated,426177001,13,0.8,0.8666666666666667,3,0.8365068634351095,1.0
ptb_test,s4d,calibrated,426177001,14,0.8666666666666667,0.9333333333333333,1,0.9188600778579712,1.0
ptb_test,s4d,calibrated,426177001,15,0.9333333333333333,1.0,1,0.9619238376617432,1.0
ptb_test,s4d,calibrated,427084000,1,0.0,0.06666666666666667,2035,0.002108884162866322,0.0009828009828009828
ptb_test,s4d,calibrated,427084000,2,0.06666666666666667,0.13333333333333333,25,0.08965292870998383,0.0
ptb_test,s4d,calibrated,427084000,3,0.13333333333333333,0.2,14,0.15625131343092238,0.07142857142857142
ptb_test,s4d,calibrated,427084000,4,0.2,0.26666666666666666,11,0.23805745081468063,0.0
ptb_test,s4d,calibrated,427084000,5,0.26666666666666666,0.3333333333333333,11,0.28978413343429565,0.18181818181818182
ptb_test,s4d,calibrated,427084000,6,0.3333333333333333,0.4,6,0.3800249348084132,0.16666666666666666
ptb_test,s4d,calibrated,427084000,7,0.4,0.4666666666666667,7,0.42619143213544575,0.42857142857142855
ptb_test,s4d,calibrated,427084000,8,0.4666666666666667,0.5333333333333333,3,0.49778027335802716,0.3333333333333333
ptb_test,s4d,calibrated,427084000,9,0.5333333333333333,0.6,4,0.579448014497757,0.75
ptb_test,s4d,calibrated,427084000,10,0.6,0.6666666666666666,5,0.6375295639038085,0.8
ptb_test,s4d,calibrated,427084000,11,0.6666666666666666,0.7333333333333333,4,0.7157905250787735,0.75
ptb_test,s4d,calibrated,427084000,12,0.7333333333333333,0.8,7,0.7564169423920768,0.2857142857142857
ptb_test,s4d,calibrated,427084000,13,0.8,0.8666666666666667,8,0.8356413394212723,1.0
ptb_test,s4d,calibrated,427084000,14,0.8666666666666667,0.9333333333333333,15,0.9026945074399312,0.9333333333333333
ptb_test,s4d,calibrated,427084000,15,0.9333333333333333,1.0,43,0.9751545315565064,0.8837209302325582
ptb_test,s4d,calibrated,164934002,1,0.0,0.06666666666666667,1487,0.012279436214443856,0.010759919300605245
ptb_test,s4d,calibrated,164934002,2,0.06666666666666667,0.13333333333333333,198,0.09658149727667222,0.10101010101010101
ptb_test,s4d,calibrated,164934002,3,0.13333333333333333,0.2,113,0.16484092123213068,0.11504424778761062
ptb_test,s4d,calibrated,164934002,4,0.2,0.26666666666666666,85,0.23164253059555504,0.2823529411764706
ptb_test,s4d,calibrated,164934002,5,0.26666666666666666,0.3333333333333333,66,0.29969768406766834,0.2878787878787879
ptb_test,s4d,calibrated,164934002,6,0.3333333333333333,0.4,50,0.36728152811527254,0.46
ptb_test,s4d,calibrated,164934002,7,0.4,0.4666666666666667,50,0.4364708757400513,0.44
ptb_test,s4d,calibrated,164934002,8,0.4666666666666667,0.5333333333333333,45,0.5006423400508033,0.5333333333333333
ptb_test,s4d,calibrated,164934002,9,0.5333333333333333,0.6,36,0.5716881271865633,0.5555555555555556
ptb_test,s4d,calibrated,164934002,10,0.6,0.6666666666666666,24,0.635845015446345,0.7083333333333334
ptb_test,s4d,calibrated,164934002,11,0.6666666666666666,0.7333333333333333,15,0.7017308910687764,0.6666666666666666
ptb_test,s4d,calibrated,164934002,12,0.7333333333333333,0.8,19,0.7692909460318716,0.7368421052631579
ptb_test,s4d,calibrated,164934002,13,0.8,0.8666666666666667,9,0.8289911482069228,0.8888888888888888
ptb_test,s4d,calibrated,164934002,14,0.8666666666666667,0.9333333333333333,1,0.9133038520812988,1.0
ptb_test,s4d,calibrated,164934002,15,0.9333333333333333,1.0,0,,
ptb_test,s4d,calibrated,59931005,1,0.0,0.06666666666666667,2014,0.004881996132187683,0.003972194637537239
ptb_test,s4d,calibrated,59931005,2,0.06666666666666667,0.13333333333333333,70,0.09781057036348752,0.05714285714285714
ptb_test,s4d,calibrated,59931005,3,0.13333333333333333,0.2,31,0.15872776892877394,0.16129032258064516
ptb_test,s4d,calibrated,59931005,4,0.2,0.26666666666666666,30,0.23225521445274352,0.1
ptb_test,s4d,calibrated,59931005,5,0.26666666666666666,0.3333333333333333,21,0.2975120416709355,0.09523809523809523
ptb_test,s4d,calibrated,59931005,6,0.3333333333333333,0.4,11,0.36930759115652606,0.2727272727272727
ptb_test,s4d,calibrated,59931005,7,0.4,0.4666666666666667,8,0.42978229746222496,0.125
ptb_test,s4d,calibrated,59931005,8,0.4666666666666667,0.5333333333333333,1,0.4956856966018677,1.0
ptb_test,s4d,calibrated,59931005,9,0.5333333333333333,0.6,6,0.5725325842698415,0.0
ptb_test,s4d,calibrated,59931005,10,0.6,0.6666666666666666,3,0.62200528383255,0.0
ptb_test,s4d,calibrated,59931005,11,0.6666666666666666,0.7333333333333333,1,0.726184606552124,0.0
ptb_test,s4d,calibrated,59931005,12,0.7333333333333333,0.8,1,0.7705457806587219,1.0
ptb_test,s4d,calibrated,59931005,13,0.8,0.8666666666666667,1,0.828884482383728,1.0
ptb_test,s4d,calibrated,59931005,14,0.8666666666666667,0.9333333333333333,0,,
ptb_test,s4d,calibrated,59931005,15,0.9333333333333333,1.0,0,,
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,1,0.0,0.06666666666666667,110922,0.0070397055145799,0.03519590342763383
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,2,0.06666666666666667,0.13333333333333333,4789,0.09432695487871576,0.21006473167675924
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,3,0.13333333333333333,0.2,2172,0.16399970892165028,0.23204419889502761
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,4,0.2,0.26666666666666666,1390,0.2306944189311789,0.24244604316546764
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,5,0.26666666666666666,0.3333333333333333,1084,0.2983637337480084,0.2933579335793358
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,6,0.3333333333333333,0.4,917,0.36575494955254223,0.3478735005452563
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,7,0.4,0.4666666666666667,812,0.4326409832597366,0.35960591133004927
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,8,0.4666666666666667,0.5333333333333333,661,0.5004630005846586,0.3978819969742814
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,9,0.5333333333333333,0.6,627,0.5655332790417344,0.4019138755980861
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,10,0.6,0.6666666666666666,646,0.6341181654863682,0.43808049535603716
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,11,0.6666666666666666,0.7333333333333333,644,0.7001757210826282,0.4937888198757764
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,12,0.7333333333333333,0.8,740,0.7668719899815482,0.45135135135135135
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,13,0.8,0.8666666666666667,828,0.8358716202386911,0.4468599033816425
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,14,0.8666666666666667,0.9333333333333333,1495,0.9031951351309301,0.4528428093645485
chapman_shaoxing,xresnet1d101,uncalibrated,pooled,15,0.9333333333333333,1.0,5484,0.9788493996310808,0.43216630196936545
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,1,0.0,0.06666666666666667,10098,0.00036806560552021285,0.0112893642305407
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,2,0.06666666666666667,0.13333333333333333,16,0.08712198492139578,0.375
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,3,0.13333333333333333,0.2,10,0.15665521919727327,0.4
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,4,0.2,0.26666666666666666,10,0.22637335062026978,0.2
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,5,0.26666666666666666,0.3333333333333333,5,0.30775997042655945,0.4
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,6,0.3333333333333333,0.4,7,0.3513320045811789,0.42857142857142855
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,7,0.4,0.4666666666666667,10,0.4413569152355194,0.5
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,8,0.4666666666666667,0.5333333333333333,6,0.501990074912707,0.3333333333333333
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,9,0.5333333333333333,0.6,4,0.5617178827524185,0.5
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,10,0.6,0.6666666666666666,4,0.6258279085159302,0.5
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,11,0.6666666666666666,0.7333333333333333,11,0.7123465808955106,0.6363636363636364
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,12,0.7333333333333333,0.8,6,0.7676319181919098,0.8333333333333334
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,13,0.8,0.8666666666666667,6,0.8249125778675079,0.6666666666666666
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,14,0.8666666666666667,0.9333333333333333,7,0.9051512820380074,0.7142857142857143
chapman_shaoxing,xresnet1d101,uncalibrated,733534002|164909002,15,0.9333333333333333,1.0,47,0.9848888567153443,0.8936170212765957
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,1,0.0,0.06666666666666667,9807,0.0009532297735515546,0.008055470582237177
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,2,0.06666666666666667,0.13333333333333333,33,0.09100541788520235,0.45454545454545453
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,3,0.13333333333333333,0.2,20,0.16446706801652908,0.55
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,4,0.2,0.26666666666666666,12,0.24260456735889116,0.75
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,5,0.26666666666666666,0.3333333333333333,14,0.30126149100916727,0.7142857142857143
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,6,0.3333333333333333,0.4,21,0.37213057421502616,0.7142857142857143
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,7,0.4,0.4666666666666667,17,0.42754220787216635,0.6470588235294118
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,8,0.4666666666666667,0.5333333333333333,15,0.5059485455354055,0.7333333333333333
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,9,0.5333333333333333,0.6,15,0.5647282361984253,0.8
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,10,0.6,0.6666666666666666,25,0.6312545680999756,0.92
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,11,0.6666666666666666,0.7333333333333333,26,0.7023826126868908,0.9615384615384616
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,12,0.7333333333333333,0.8,30,0.7674043854077657,1.0
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,13,0.8,0.8666666666666667,29,0.8377020934532429,0.9310344827586207
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,14,0.8666666666666667,0.9333333333333333,65,0.9048298854094285,0.9692307692307692
chapman_shaoxing,xresnet1d101,uncalibrated,713427006|59118001,15,0.9333333333333333,1.0,118,0.9712084289324485,0.9576271186440678
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,1,0.0,0.06666666666666667,9699,0.004191768093858814,0.004330343334364367
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,2,0.06666666666666667,0.13333333333333333,192,0.09599028124163549,0.140625
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,3,0.13333333333333333,0.2,88,0.16634742458435622,0.2159090909090909
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,4,0.2,0.26666666666666666,51,0.23144972733422822,0.35294117647058826
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,5,0.26666666666666666,0.3333333333333333,51,0.2985308865706126,0.47058823529411764
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,6,0.3333333333333333,0.4,35,0.36314438240868707,0.7142857142857143
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,7,0.4,0.4666666666666667,32,0.43294005189090967,0.59375
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,8,0.4666666666666667,0.5333333333333333,22,0.49949817765842786,0.8181818181818182
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,9,0.5333333333333333,0.6,23,0.5644488101420195,0.782608695652174
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,10,0.6,0.6666666666666666,17,0.6377515687662012,0.7058823529411765
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,11,0.6666666666666666,0.7333333333333333,12,0.6972708056370417,0.8333333333333334
chapman_shaoxing,xresnet1d101,uncalibrated,270492004,12,0.7333333333333333,0.8,11,0.7608883435075934,0.5454545454545454
