cohort,architecture,label_key,diagnosis,estimand,competing_labels,records_evaluated,positives,prevalence,auroc,auroc_lower_95,auroc_upper_95
ptb_test,xresnet1d101,164934002,t wave abnormal,union,t wave inversion,2198,255,0.11601455868971793,0.9081408373951743,0.8892629304747985,0.925834637907004
ptb_test,xresnet1d101,164934002,t wave abnormal,restricted,t wave inversion,2169,226,0.10419548178884279,0.9203608141775104,0.9011139040724077,0.9375220123223119
ptb_test,s4d,164934002,t wave abnormal,as_registered,t wave inversion,2198,231,0.10509554140127389,0.9155392988641591,0.8958540960700337,0.9328526125023808
ptb_test,s4d,164934002,t wave abnormal,union,t wave inversion,2198,255,0.11601455868971793,0.9063586731656121,0.8876720423495631,0.9236790291281798
ptb_test,s4d,164934002,t wave abnormal,restricted,t wave inversion,2169,226,0.10419548178884279,0.9161501008840448,0.8959021411573062,0.9333944195071869
ptb_test,xresnet1d101,59931005,t wave inversion,as_registered,t wave abnormal,2198,29,0.013193812556869881,0.958633408053926,0.9396082306365962,0.9751205180481791
ptb_test,xresnet1d101,59931005,t wave inversion,union,t wave abnormal,2198,255,0.11601455868971793,0.7268485160404872,0.6967833255565127,0.7571095585128387
ptb_test,xresnet1d101,59931005,t wave inversion,restricted,t wave abnormal,1967,24,0.012201321809862735,0.9607136730142392,0.9403556615109085,0.9777268960324116
ptb_test,s4d,59931005,t wave inversion,as_registered,t wave abnormal,2198,29,0.013193812556869881,0.9552312363873389,0.9410872338189915,0.9691755115884718
ptb_test,s4d,59931005,t wave inversion,union,t wave abnormal,2198,255,0.11601455868971793,0.7439173301847759,0.7124381074594118,0.7744468794263094
ptb_test,s4d,59931005,t wave inversion,restricted,t wave abnormal,1967,24,0.012201321809862735,0.9618287870989878,0.9477942692191322,0.9744171175786506
chapman_shaoxing,xresnet1d101,733534002|164909002,complete left bundle branch block / left bundle branch block,as_registered,,10247,205,0.02000585537230409,0.8975221144364401,0.8725396703916387,0.9212994065558685
chapman_shaoxing,xresnet1d101,733534002|164909002,complete left bundle branch block / left bundle branch block,union,,10247,205,0.02000585537230409,0.8975221144364401,0.8725396703916387,0.9212994065558685
chapman_shaoxing,xresnet1d101,733534002|164909002,complete left bundle branch block / left bundle branch block,restricted,,10247,205,0.02000585537230409,0.8975221144364401,0.8725396703916387,0.9212994065558685
chapman_shaoxing,s4d,733534002|164909002,complete left bundle branch block / left bundle branch block,as_registered,,10247,205,0.02000585537230409,0.922149897260773,0.9026054163097457,0.9408369285893552
chapman_shaoxing,s4d,733534002|164909002,complete left bundle branch block / left bundle branch block,union,,10247,205,0.02000585537230409,0.922149897260773,0.9026054163097457,0.9408369285893552
chapman_shaoxing,s4d,733534002|164909002,complete left bundle branch block / left bundle branch block,restricted,,10247,205,0.02000585537230409,0.922149897260773,0.9026054163097457,0.9408369285893552
chapman_shaoxing,xresnet1d101,713427006|59118001,complete right bundle branch block / right bundle branch block,as_registered,,10247,454,0.044305650434273446,0.9768320984466563,0.9685084494261651,0.984275580463185
chapman_shaoxing,xresnet1d101,713427006|59118001,complete right bundle branch block / right bundle branch block,union,,10247,454,0.044305650434273446,0.9768320984466563,0.9685084494261651,0.984275580463185
chapman_shaoxing,xresnet1d101,713427006|59118001,complete right bundle branch block / right bundle branch block,restricted,,10247,454,0.044305650434273446,0.9768320984466563,0.9685084494261651,0.984275580463185
chapman_shaoxing,s4d,713427006|59118001,complete right bundle branch block / right bundle branch block,as_registered,,10247,454,0.044305650434273446,0.9770210313849099,0.9690690345233721,0.9839319455327259
chapman_shaoxing,s4d,713427006|59118001,complete right bundle branch block / right bundle branch block,union,,10247,454,0.044305650434273446,0.9770210313849099,0.9690690345233721,0.9839319455327259
chapman_shaoxing,s4d,713427006|59118001,complete right bundle branch block / right bundle branch block,restricted,,10247,454,0.044305650434273446,0.9770210313849099,0.9690690345233721,0.9839319455327259
chapman_shaoxing,xresnet1d101,270492004,1st degree av block,as_registered,,10247,247,0.02410461598516639,0.9725963562753036,0.9641052146975191,0.9798479674006683
chapman_shaoxing,xresnet1d101,270492004,1st degree av block,union,,10247,247,0.02410461598516639,0.9725963562753036,0.9641052146975191,0.9798479674006683
chapman_shaoxing,xresnet1d101,270492004,1st degree av block,restricted,,10247,247,0.02410461598516639,0.9725963562753036,0.9641052146975191,0.9798479674006683
chapman_shaoxing,s4d,270492004,1st degree av block,as_registered,,10247,247,0.02410461598516639,0.9643724696356275,0.9546031573002063,0.9726730717163569
chapman_shaoxing,s4d,270492004,1st degree av block,union,,10247,247,0.02410461598516639,0.9643724696356275,0.9546031573002063,0.9726730717163569
chapman_shaoxing,s4d,270492004,1st degree av block,restricted,,10247,247,0.02410461598516639,0.9643724696356275,0.9546031573002063,0.9726730717163569
chapman_shaoxing,xresnet1d101,39732003,left axis deviation,as_registered,,10247,382,0.03727920366936664,0.9606576213436365,0.9556101653744689,0.9652808920983496
chapman_shaoxing,xresnet1d101,39732003,left axis deviation,union,,10247,382,0.03727920366936664,0.9606576213436365,0.9556101653744689,0.9652808920983496
chapman_shaoxing,xresnet1d101,39732003,left axis deviation,restricted,,10247,382,0.03727920366936664,0.9606576213436365,0.9556101653744689,0.9652808920983496
chapman_shaoxing,s4d,39732003,left axis deviation,as_registered,,10247,382,0.03727920366936664,0.9521583258810699,0.9455292877308811,0.9580867089802538
chapman_shaoxing,s4d,39732003,left axis deviation,union,,10247,382,0.03727920366936664,0.9521583258810699,0.9455292877308811,0.9580867089802538
chapman_shaoxing,s4d,39732003,left axis deviation,restricted,,10247,382,0.03727920366936664,0.9521583258810699,0.9455292877308811,0.9580867089802538
chapman_shaoxing,xresnet1d101,698252002,nonspecific intraventricular conduction disorder,as_registered,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,10247,235,0.02293354152434859,0.6995150500250763,0.6614450921946092,0.7366009392250008
chapman_shaoxing,xresnet1d101,698252002,nonspecific intraventricular conduction disorder,union,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,10247,839,0.08187762271884454,0.5328574367768562,0.5093586644920396,0.5561638396889182
chapman_shaoxing,xresnet1d101,698252002,nonspecific intraventricular conduction disorder,restricted,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,9622,214,0.022240698399501144,0.6976290808379426,0.657291046410203,0.7364997508517405
chapman_shaoxing,s4d,698252002,nonspecific intraventricular conduction disorder,as_registered,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,10247,235,0.02293354152434859,0.7280913967069305,0.6896452826338213,0.7643782114751373
chapman_shaoxing,s4d,698252002,nonspecific intraventricular conduction disorder,union,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,10247,839,0.08187762271884454,0.5760994244241201,0.5521446248269009,0.5997693386606819
chapman_shaoxing,s4d,698252002,nonspecific intraventricular conduction disorder,restricted,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,9622,214,0.022240698399501144,0.7268764106109734,0.6872153345781796,0.7649850369210566
chapman_shaoxing,xresnet1d101,426783006,sinus rhythm,as_registered,sinus bradycardia;sinus tachycardia,10247,1826,0.1781984971211086,0.8484528196017544,0.8403692722558948,0.8564165351418177
