cohort,architecture,label_key,diagnosis,records,positives,prevalence,threshold,net_benefit_calibrated,net_benefit_uncalibrated,net_benefit_treat_all,net_benefit_gain,standardized_net_benefit_calibrated,flagged_fraction,true_positives,false_positives,net_benefit_calibrated_lower_95,net_benefit_calibrated_upper_95,net_benefit_gain_lower_95,net_benefit_gain_upper_95
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.41,0.00045495905368516835,0.00045495905368516835,-0.6532749340694928,0.00045495905368516835,0.018518518518518517,0.00045495905368516835,1,0,,,,
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.42,0.0,0.0,-0.6817796743120703,0.0,0.0,0.0,0,0,,,,
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.43,0.0,0.0,-0.7112845808789487,0.0,0.0,0.0,0,0,,,,
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.44,0.0,0.0,-0.7418432341089302,0.0,0.0,0.0,0,0,,,,
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.45,0.0,0.0,-0.7735131110927288,0.0,0.0,0.0,0,0,,,,
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.46,0.0,0.0,-0.806355946483335,0.0,0.0,0.0,0,0,,,,
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.47,0.0,0.0,-0.8404381341528318,0.0,0.0,0.0,0,0,,,,
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.48,0.0,0.0,-0.8758311751942324,0.0,0.0,0.0,0,0,,,,
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.49,0.0,0.0,-0.9126121786294134,0.0,0.0,0.0,0,0,,,,
ptb_test,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,2198,54,0.02456778889899909,0.5,0.0,0.0,-0.9508644222020017,0.0,0.0,0.0,0,0,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.01,0.01711381329215724,0.016998924642236745,0.01517449288149925,0.0019393204106579916,0.6839302112029385,0.39854413102820746,46,830,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.02,0.014252288722586395,0.014772241926798015,0.0051252530129431186,0.009127035709643277,0.5695732838589981,0.27979981801637854,43,572,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.03,0.012021237676238004,0.012213539956661634,-0.005131187677645095,0.012021237676238004,0.4804123711340206,0.21792538671519562,40,439,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.04,0.010293448589626934,0.010767364270548984,-0.0156013042159539,0.010293448589626934,0.4113636363636364,0.1737943585077343,37,345,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.05,0.009745701834203343,0.008093482112925626,-0.026291844260332365,0.009745701834203343,0.3894736842105263,0.15150136487716107,37,296,0.004214999525568659,0.015530698517366704,0.004214999525568659,0.015530698517366704
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.06,0.00715350512070935,0.007879503610632492,-0.03720984260352739,0.00715350512070935,0.2858800773694391,0.1305732484076433,32,255,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.07,0.006672732787382467,0.007005391020184526,-0.04836263661001694,0.006672732787382467,0.2666666666666666,0.11282984531392175,31,217,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.08,0.006329865094750168,0.006824385805277525,-0.0597578826601258,0.006329865094750168,0.25296442687747034,0.09781619654231119,30,185,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.09,0.0056744892959633645,0.004894559489645931,-0.07140357367836894,0.0056744892959633645,0.2267732267732268,0.08416742493175614,28,157,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.1,0.004246284501061569,0.004347386512991608,-0.08330805783035083,0.004246284501061569,0.16969696969696962,0.07552320291173795,25,141,-0.0005561694223107073,0.009119378974501064,-0.0005561694223107073,0.009119378974501064
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.11,0.0036652319268793906,0.003828812710226867,-0.09548005848013004,0.0036652319268793906,0.1464759959141982,0.06960873521383075,24,129,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.12,0.0032674332037389373,0.0033087931177103154,-0.10792869550831334,0.0032674332037389373,0.13057851239669424,0.0632393084622384,23,116,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.13,0.0029389308985179833,0.0017989185570999756,-0.12066350810036293,0.0029389308985179833,0.11745036572622776,0.05732484076433121,22,104,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.14,0.0012273314006390583,0.001671710011215269,-0.13369447912478577,0.0012273314006390583,0.04904862579281182,0.050955414012738856,18,94,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.15,0.0006690574318899524,0.000990204999197131,-0.1470320612321362,0.0006690574318899524,0.02673796791443846,0.04777070063694268,17,88,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.16,0.0005416179210537709,0.0004332943368430169,-0.16068720481823306,0.0005416179210537709,0.021645021645021606,0.04549590536851683,17,83,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.17,-0.00044399618492167205,-0.000257627415942205,-0.17467138800881418,-0.00044399618492167205,-0.017743702081051548,0.042311191992720654,15,78,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.18,-0.0007656627976652831,-0.00026631749484009714,-0.18899664883818992,-0.0007656627976652831,-0.030598669623059856,0.041401273885350316,15,76,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.19,-0.0006459295206641272,0.0001011020119300373,-0.20367561981150092,-0.0006459295206641272,-0.02581369248035912,0.03867151956323931,15,70,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.2,-0.00034121929026387655,-0.00022747952684258436,-0.2187215650591447,-0.00034121929026387655,-0.013636363636363648,0.03548680618744313,15,63,-0.0041023778495114654,0.003648054065225168,-0.0041023778495114654,0.003648054065225168
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.21,-0.0005528616348579258,-0.0007371488464772346,-0.2341484203130579,-0.0005528616348579258,-0.02209436133486765,0.034576888080072796,15,61,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.22,-0.0011432304425935003,-0.0008282587900422288,-0.24997083595809713,-0.0011432304425935003,-0.0456876456876457,0.030937215650591446,13,55,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.23,-0.0010635406449783155,-0.0003840563440199469,-0.2662042234380724,-0.0010635406449783155,-0.04250295159386068,0.0272975432211101,12,48,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.24,-0.0005746851204444219,-0.00014367128011110591,-0.2828648053254154,-0.0005746851204444219,-0.022966507177033444,0.02456778889899909,12,42,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.25,-0.0003033060357901119,8.673617379884035e-19,-0.29996966939642095,-0.0003033060357901119,-0.012121212121212107,0.022747952684258416,12,38,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.26,-0.00013525809704153634,2.4592381280279414e-05,-0.31753682709096726,-0.00013525809704153634,-0.005405405405405398,0.021383075523202913,12,35,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.27,-0.00026175726376406923,-0.00026175726376406923,-0.3355852767771449,-0.00026175726376406923,-0.010460772104607712,0.020928116469517744,12,34,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.28,-0.0006571630775452442,-0.0004802345566676785,-0.3541350722879386,-0.0006571630775452442,-0.026262626262626303,0.019563239308462238,11,32,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.29,-0.0005703007856053518,-0.0006536031475477076,-0.3732073972497405,-0.0005703007856053518,-0.02279129321382842,0.0186533212010919,11,30,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.3,-0.0009099181073703375,-0.0009099181073703375,-0.39282464578187964,-0.0009099181073703375,-0.0363636363636364,0.017288444040036398,10,28,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.31,-0.0011736624863182615,-0.0016286215400034294,-0.4130105102135011,-0.0011736624863182615,-0.04690382081686434,0.017288444040036398,10,28,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.32,-0.0019001231065674685,-0.001686024728362683,-0.43379007654017027,-0.0019001231065674685,-0.07593582887700537,0.01683348498635123,9,28,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.33,-0.0017315605774584778,-0.001507476267434439,-0.45518992842882955,-0.0017315605774584778,-0.0691994572591588,0.01592356687898089,9,26,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.34,-0.0010615711252653934,-0.0005928254335897656,-0.47723826067775127,-0.0010615711252653934,-0.04242424242424245,0.014103730664240218,9,22,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.35,-0.0008049275565199122,-0.0007699307062364381,-0.49996500314971654,-0.0008049275565199122,-0.032167832167832124,0.013193812556869881,9,20,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.36,-0.0007108735213830751,-0.0007108735213830751,-0.5234019563239309,-0.0007108735213830751,-0.02840909090909089,0.011373976342129208,8,17,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.37,-0.0013576555887747878,-0.0008232592400017327,-0.5475829397576442,-0.0013576555887747878,-0.054256854256854246,0.01091901728844404,7,17,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.38,-0.0009979746984061753,-0.0009979746984061753,-0.5725439549150254,-0.0009979746984061753,-0.03988269794721406,0.010009099181073703,7,15,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.39,-0.0011784185324960096,-0.0011784185324960096,-0.5983233640119932,-0.0011784185324960096,-0.04709388971684053,0.010009099181073703,7,15,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.4,-0.001213224143160449,-0.001213224143160449,-0.6249620867455263,-0.001213224143160449,-0.048484848484848485,0.008644222020018199,6,13,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.41,-0.0010641415153992062,-0.0007479835289400214,-0.6525038170293486,-0.0010641415153992062,-0.04252696456086282,0.00818926296633303,6,12,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.42,-0.0005647767562988286,-0.0005647767562988286,-0.6809952621505443,-0.0005647767562988286,-0.02257053291536046,0.007279344858962694,6,10,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.43,-0.0007023929249876273,-0.0003591782002777639,-0.7104864071005539,-0.0007023929249876273,-0.02807017543859645,0.007279344858962694,6,10,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.44,-0.0004874561289483943,-0.0004874561289483943,-0.7410308072273496,-0.0004874561289483943,-0.019480519480519466,0.006824385805277525,6,9,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.45,-0.0006203987095706838,-0.0006203987095706838,-0.7726859128133013,-0.0006203987095706838,-0.024793388429752053,0.006824385805277525,6,9,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.46,-0.0003707073770768039,-0.0003707073770768039,-0.8055134297172515,-0.0003707073770768039,-0.014814814814814815,0.006369426751592357,6,8,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.47,-0.000497879719127165,-0.000497879719127165,-0.8395797208439919,-0.000497879719127165,-0.01989708404802743,0.006369426751592357,6,8,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.48,-0.00020998110170084667,-0.00020998110170084667,-0.8749562539371457,-0.00020998110170084667,-0.008391608391608381,0.005914467697907188,6,7,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.49,-0.0007850273867508789,-0.0007850273867508789,-0.9117201020535602,-0.0007850273867508789,-0.03137254901960785,0.00545950864422202,5,7,,,,
ptb_test,xresnet1d101,164917005,qwave abnormal,2198,55,0.02502274795268426,0.5,-0.000909918107370337,-0.000909918107370337,-0.9499545040946316,-0.000909918107370337,-0.036363636363636376,0.00545950864422202,5,7,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.01,0.010974163840405879,0.01055596915469527,0.0018474094907215913,0.009126754349684288,0.9277389277389277,0.050955414012738856,25,87,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.02,0.010408348962879056,0.010464058234758872,-0.008337821024679209,0.010408348962879056,0.8799058084772371,0.0359417652411283,24,55,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.03,0.010328039548605575,0.010426535838578652,-0.018733056292974868,0.010328039548605575,0.8731165741475021,0.03002729754322111,24,42,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.04,0.010369275098574462,0.010388231725811345,-0.02934485896269336,0.010369275098574462,0.8766025641025641,0.024112829845313922,24,29,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.05,0.009793592260907045,0.009865427900962597,-0.04018006800440592,0.009793592260907045,0.8279352226720648,0.023202911737943584,23,28,0.005404836350957463,0.015083416558787942,0.005404836350957463,0.015083416558787942
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.06,0.009796139624029582,0.009825179563626508,-0.051245813408708096,0.009796139624029582,0.8281505728314239,0.020928116469517744,23,23,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.07,0.009744929407966186,0.009744929407966186,-0.06254953183245766,0.009744929407966186,0.8238213399503722,0.020018198362147407,23,21,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.08,0.009633263441072912,0.009633263441072912,-0.07409898326541915,0.009633263441072912,0.81438127090301,0.020018198362147407,23,21,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.09,0.009519143277105062,0.009519143277105062,-0.08590226879580837,0.009519143277105062,0.804733727810651,0.020018198362147407,23,21,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.1,0.009453038115458497,0.009453038115458497,-0.09796784956020625,0.009453038115458497,0.7991452991452991,0.019563239308462238,23,20,0.005080472273920263,0.014734480981934289,0.005080472273920263,0.014734480981934289
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.11,0.009339440349244972,0.009451902137796363,-0.11030456697099507,0.009339440349244972,0.7895419187554019,0.019563239308462238,23,20,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.12,0.009347340557531642,0.009533460170402845,-0.12292166432293818,0.009347340557531642,0.7902097902097903,0.0186533212010919,23,18,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.13,0.009512304812107141,0.009512304812107141,-0.13582880988986853,0.009512304812107141,0.8041556145004422,0.01683348498635123,23,14,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.14,0.009427174810081047,0.009501237911843749,-0.149036121632774,0.009427174810081047,0.79695885509839,0.01683348498635123,23,14,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.15,0.009420328641010545,0.009500615532837339,-0.1625541936519831,0.009420328641010545,0.7963800904977376,0.01637852593266606,23,13,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.16,0.00942415182633563,0.00942415182633563,-0.17639412452879244,0.00942415182633563,0.7967032967032968,0.01592356687898089,23,12,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.17,0.009345845620882073,0.009345845620882073,-0.19056754771588633,0.009345845620882073,0.7900834105653384,0.01592356687898089,23,12,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.18,0.00926562950797843,0.009365498568543466,-0.20508666415144586,0.00926562950797843,0.7833020637898688,0.01592356687898089,23,12,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.19,0.009290151540682327,0.009290151540682327,-0.21996427728911805,0.009290151540682327,0.7853751187084521,0.015468607825295723,23,11,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.2,0.009212920837124659,0.009212920837124659,-0.23521383075523203,0.009212920837124659,0.7788461538461539,0.015468607825295723,23,11,0.004767379055772846,0.014486315525115192,0.004767379055772846,0.014486315525115192
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.21,0.009133734925881987,0.009133734925881987,-0.2508494488660577,0.009133734925881987,0.7721518987341772,0.015468607825295723,23,11,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.22,0.009052518606658734,0.009052518606658734,-0.26688598026177646,0.009052518606658734,0.7652859960552268,0.015468607825295723,23,11,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.23,0.009105089632842137,0.00924098649303381,-0.2833390449405008,0.009105089632842137,0.7697302697302698,0.015013648771610554,23,10,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.24,0.00917101671375892,0.00917101671375892,-0.3002250850055074,0.00917101671375892,0.7753036437246964,0.014558689717925387,23,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.25,0.009099181073703368,0.009099181073703368,-0.3175614194722475,0.009099181073703368,0.7692307692307693,0.014558689717925387,23,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.26,0.009025403929862529,0.00857044487617736,-0.3353663035191698,0.009025403929862529,0.762993762993763,0.014558689717925387,23,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.27,0.008494646440724445,0.008494646440724445,-0.3536589926084735,0.008494646440724445,0.7181243414120126,0.014103730664240218,22,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.28,0.008416742493175615,0.008416742493175615,-0.37245981195025785,0.008416742493175615,0.7115384615384616,0.014103730664240218,22,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.29,0.008336644068231043,0.008336644068231043,-0.39179023183688116,0.008336644068231043,0.7047670639219936,0.014103730664240218,22,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.3,0.008254257116859483,0.008254257116859483,-0.4116729494345509,0.008254257116859483,0.6978021978021979,0.014103730664240218,22,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.31,0.008169482137911936,0.008169482137911936,-0.4321319776872256,0.008169482137911936,0.6906354515050167,0.014103730664240218,22,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.32,0.008082213777230637,0.008082213777230637,-0.4531927420649789,0.008082213777230637,0.6832579185520362,0.014103730664240218,22,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.33,0.00799234039085736,0.0075373813371721905,-0.47488218597639653,0.00799234039085736,0.6756601607347875,0.014103730664240218,22,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.34,0.007444784514848209,0.007444784514848209,-0.4972288857639177,0.007444784514848209,0.6293706293706294,0.01364877161055505,21,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.35,0.007349338559529642,0.006894379505844473,-0.5202631763141317,0.007349338559529642,0.621301775147929,0.01364877161055505,21,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.36,0.006795950864422201,0.006795950864422201,-0.54401728844404,0.006795950864422201,0.5745192307692306,0.013193812556869881,20,9,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.37,0.006961595678611146,0.006961595678611146,-0.5685254993717231,0.006961595678611146,0.5885225885225884,0.012738853503184714,20,8,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.38,0.006868414100795444,0.006868414100795444,-0.5938242977486864,0.006868414100795444,0.5806451612903225,0.012738853503184714,20,8,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.39,0.006772177389280865,0.006772177389280865,-0.6199525649248945,0.006772177389280865,0.5725094577553593,0.012738853503184714,20,8,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.4,0.006672732787382467,0.006672732787382467,-0.6469517743403094,0.006672732787382467,0.564102564102564,0.012738853503184714,20,8,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.41,0.006569917182029888,0.006886075168489074,-0.6748662111935347,0.006569917182029888,0.5554106910039114,0.012738853503184714,20,8,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.42,0.007122462426657462,0.007122462426657462,-0.7037432148348026,0.007122462426657462,0.6021220159151194,0.011828935395814377,20,6,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.43,0.007039892725444183,0.007039892725444183,-0.7336334466740096,0.007039892725444183,0.5951417004048583,0.011828935395814377,20,6,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.44,0.00695437410633043,0.00695437410633043,-0.7645911867931885,0.00695437410633043,0.5879120879120879,0.011828935395814377,20,6,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.45,0.006410786665563736,0.006410786665563736,-0.796674662916701,0.006410786665563736,0.541958041958042,0.011373976342129208,19,6,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.46,0.00586391669194217,0.00586391669194217,-0.829946415933677,0.00586391669194217,0.49572649572649574,0.01091901728844404,18,6,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.47,0.005768537435404399,0.005768537435404399,-0.8644737068003501,0.005768537435404399,0.4876632801161104,0.01091901728844404,18,6,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.48,0.005669489745922867,0.005669489745922867,-0.9003289703926645,0.005669489745922867,0.47928994082840237,0.01091901728844404,18,6,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.49,0.005566557833324413,0.005566557833324413,-0.937590322753305,0.005566557833324413,0.47058823529411764,0.01091901728844404,18,6,,,,
ptb_test,xresnet1d101,47665007,right axis deviation,2198,26,0.011828935395814377,0.5,0.0054595086442220195,0.0054595086442220195,-0.9763421292083712,0.0054595086442220195,0.4615384615384615,0.01091901728844404,18,6,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.01,0.026341669653771566,0.02601998143399417,0.019310484278637144,0.007031185375134422,0.9046717171717172,0.21292083712465878,62,406,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.02,0.025106311860503983,0.02440066108335964,0.009303448403929361,0.015802863456574622,0.8622448979591837,0.15741583257506825,61,285,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.03,0.022297683930095777,0.02253688920574468,-0.0009099181073703375,0.022297683930095777,0.7657860824742269,0.12829845313921748,56,226,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.04,0.020947073096754625,0.021231422505307854,-0.01133606308765545,0.020947073096754625,0.7194010416666666,0.11146496815286625,54,191,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.05,0.01937167760164743,0.018773047267851155,-0.021981705856999188,0.01937167760164743,0.6652960526315789,0.09599636032757052,51,160,0.012838151668346594,0.02631578947368421,0.012838151668346594,0.02631578947368421
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.06,0.017830522912512345,0.0181209223084816,-0.032853851663988534,0.017830522912512345,0.6123670212765958,0.08462238398544131,48,138,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.07,0.017591750075826508,0.01751347755046132,-0.043959807058225,0.017591750075826508,0.6041666666666666,0.07825295723384895,48,124,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.08,0.01711041658424655,0.017506033152668434,-0.055307196265379596,0.01711041658424655,0.5876358695652174,0.0705186533212011,47,108,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.09,0.01710846023857853,0.0170134687878091,-0.06690397864192223,0.01710846023857853,0.5875686813186815,0.0646041856232939,47,95,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.1,0.016530178950561115,0.016631280962491155,-0.07875846729349915,0.016530178950561115,0.5677083333333333,0.06050955414012739,46,87,0.01020350740784107,0.023061722381733655,0.01020350740784107,0.023061722381733655
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.11,0.01620472135035937,0.016373414033186453,-0.09087934894848228,0.01620472135035937,0.5565308988764045,0.059144676979071886,46,84,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.12,0.016089006534866408,0.016275126147737615,-0.1032757051865332,0.016089006534866408,0.5525568181818181,0.056414922656960874,46,78,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.13,0.01589741980693002,0.015463378410885548,-0.115957035131206,0.01589741980693002,0.5459770114942528,0.0545950864422202,46,74,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.14,0.014601011490361216,0.014516367945489557,-0.1289332797257549,0.014601011490361216,0.501453488372093,0.05004549590536852,43,67,,,,
ptb_test,xresnet1d101,426177001,sinus bradycardia,2198,64,0.029117379435850774,0.15,0.014130492961515816,0.014692501204303376,-0.14221484772252851,0.014130492961515816,0.4852941176470588,0.047315741583257506,42,62,,,,
